Review title,Username,Review,Rating,date,traveller_type
Lovely Family Fun Playcation,lydiac469,"Had a great time doing the family fun Playcation at the Shangri-La Singapore. The room was very clean and comfortable, food was good at all the restaurants we tried (The Line, Waterfall and the lobby café) and the children’s activities were great. We took our toddler to Buds, the soft play area, and to the Splash Zone. He loved both. He also got a goody bag on arrival with toys, activities and a little pair of Shangri-La slippers. Impressively, all the staff were fantastic - efficient, helpful and most importantly friendly. I would recommend doing the Family Fun Playcation on weekdays as it seems to get more crowded at weekends.",4,May 2021,
Staycation Valley wing,Marcus,"Stayed at Valley wing, allowed check in at 1pm. All day drinks from 11am which include champagne, wine cocktail etc etc. Together with afternoon tea and evening cocktail. Room is abit dated but service is excellent that we decided to book another stay the following week.",5,April 2021,
Staycation for the kids.,Corinna L,"Since covid happened we could only do staycation. We went with 2 kids. 3yo and 5mths old. The booking had some issues due to a previous cancellation but lucky for us... The hotels still had rooms. The service is impeccable. We had a lot of baggage n the rooms were not ready. A kind staff helped us all the way. As it was a long weekend, buds and splashzone were quite fully booked but they manage to squeeze us in. While getting the welcome drinks, my girl fell on the way and she cheered her up by getting her color pencils and chicken wings. It was a very kind gesture. She even informed us on the side activities like fish feeding and badge making.   Apart from this, I was unaware that only the higher end Valley wing accomodations had the squirrel mascot. As I promised my girl she…",5,April 2021,
Less-than-stellar experience in recent stays,Gisten,"This is a long review comprises of our 2 stay experiences at Valley Wing in February and April.  February stay: After a superb stay experience over the New Year weekends, we immediately booked another stay in end February under Valley Wing Indulgence package. It was just an ordinary weekend and the occupancy didn’t seem to be as full as compared to our New Year stay. However, I felt that it was rather understaffed. During evening cocktails, it took quite a long while for everything to be served. Our glasses were empty for a good 30 mins but staffs were too busy to notice and it was difficult to get their attention too. The whole feeling was exactly like our very first stay last year whereby it was mission impossible to get the staffs’ attention for anything and everything. Saw…",4,April 2021,
Wonderful staycay!,EmP99,"Utilised my SRV and it was the best decision ever!  Writing this review at level 4 overlooking the check-in counter. Waiting for my little one to wake up before we head to buds. So glad we came a day before the Labour Day weekend! Was peaceful and quiet yesterday we came and even score an early check in before noon! Situation in the lobby now is pure chaotic but we can see that staff are all smiles just like yesterday. Wasn’t able to get a later check out than noon but I totally see why!  Check in was great with Grace! She was most patient, friendly and professional. Tried to book both Shang palace and waterfall restaurant but it was full. Noting that I have a young toddler, I was extended the in room dining with my $80 credits that was not part of the deal. That was super nice…",5,April 2021,
Garden wing,Chantel Toh,"Everything was great except the mattress.   Check in was a breeze, staffs assigned at check in area and queue moved fast. Room comes with balcony and great view, generous sized room, bathroom came with bathtub as well.",4,April 2021,
Valley Wing Again and Again,Tan Hoi Yew,"Just completed my 6th stay at valley Wing and as usual most of the staffs provide excellent services again, never fell my expectation.  This trip we had a Lunch at Shang Palace, very busy for a Sunday Lunch but staff is knowledgeable and polite, food is well prepare, my boys likes their dim sum so much, staff should have stop me from ordering to much but we manage to finish most of them thanks to our hungry boys!!  Once again thanks to Samuel and their wonderful colleague at Valley Wing, most of the staff have already know us well.  Thanks to Zu and Zila at the counter for checking us in,  request to them is granted to us, my boys had a lot of funs at the Buds.  Jehan at the summit  providing excellent services to us during breakfast.  Lastly Raja and Khair  for their six stars…",5,April 2021,
An excellent stay and we will remember it for long time 👌🏾,Puha P,"Excellent service from everyone, we were very impressed with the hotel! Staff were very friendly and very attentive to our needs! The cleanliness was tip top at all times! All our calls to the operator were dealt with very promptly!Way to go guys! Keep up yr excellent performance! We will remember our stay in your hotel for a long time, cheers 💪🏾👌🏾!",5,April 2021,
Still a classic,jer859,"1N stay-cay only, at the Valley Wing  Pros 1. Generous sized room and bathroom 2. Quiet surrounds, the heart of the city 3. Lovely complimentary chocolate cake for my bday 4. Great service, after what's been a really hard year for the industry  Cons 1. Building, and architecture, does show its age 2. Packed with families with very young children, like mine 3. Probably need a car to get everywhere else  All in, I would try another Shangri Hotel next time, say Rasa Sentosa or Hotel Jen/Traders",5,April 2021,
An experience rather than just a holiday,Mr E,"We stayed in the Sangri-la Orange Grove garden wing, two kids below 12 and two of us, typical tired parents in need of a holiday.  Our experience started at check in. smooth and without any delays, it was so helpful. Thanks to Ms Adian we had a warm welcome and kids felt at home. She supported all our questions and asks during the duration of our stay and we are grateful for her professionalism, friendliness and commitment to the highest standard of care in the hospitality industry we have come across.   All staff were brilliant and very helpful and it made our stay beyond our expectations. Wherever we went, Buds, Splash, poolside bar, Grill, Valley Wing lounge, Valley wing breakfast or lobby lounge, we received service with a smile. The kids did not want to leave.  We will come…",5,April 2021,
Extremely child-friendly; great service,louist,"We stayed at the Valley Wing last December. We enjoyed the food and drink offerings quite a bit; our child enjoyed buds and the Splash Zone very much.  Having done a number of other staycations in Singaporean hotels during this pandemic period, we are rather impressed by the overall efficiency of the hotel in handling check-ins and avoiding the nightmare queues that seem to plague some other properties.  In particular, I would like to express my gratitude to the excellent service offered by Mr Samuel Dhanraj, who had noticed that we were getting ready to leave the hotel rather early (for my child's afternoon nap). He generously granted us a late check-out so we did not have to do so, and we were able to enjoy our stay for a number of additional hours.  We plan to return rather…",5,December 2020,
"Totally besotted, captivated, amazed, you name it.",FurZanz,"I stayed at Shangri La last weekend to celebrate a special occasion with my family. Being a fellow hotelier, I was taken away by the service given by the staff.   Adian was so helpful in helping me with my booking & enquiries, Kaylee was fast and efficient with the billing upon check out. Hafiz promptly assisted me and family with our bags upon check out as we still wanted to get some coffee and walk around for a bit. Vijay then assisted with our bags and sent us off in our Grab with us feeling bittersweet - happy that the stay was great but sad that our dreamy staycation had ended.   The room was spacious, with a great view overlooking the pool and the calming sound of the waterfall next to our room. Perfect for having a night cup of coffee in the balcony with such a great…",5,April 2021,
"Great ambience but some staff were too rigid, and the old facility may not be pram friendly",siuhang,"Went for a staycay in Nov 2020 on a family package. The hotel is huge and grand, and crowded as it was the school holiday period. They couldn't give us a room so they gave us 2 complimentary drinks. However, to redeem that 2 drinks, we had to make booking for a table at the cafe, and sort of were ""hinted"" to vacate soon.   Our room was at Garden Wing, with the balcony looking over the main road. Room was a bit aged, but it was fine. The lifts were always busy and crowded. Moving around the hotel was not too straight forward with a pram, such as going to the restaurant on the 2nd floor, or the breakfast next to the pool. The splash area was great for the kids, and the walk on the lawn was refreshing. Due to safe management measures, breakfast was ordered through the phone which…",4,November 2020,
Wonderful Staycation,vergel a,Awesome staycation. Room was very clean and spacious with friendly staff both check in and out. huge balcony!!! Highlights was the buds waterpark for the kids and top it off with seafood and/or int'l meat buffet at The Line Restaurant...definitely recommend for family with kids.,5,April 2021,
Proposal Success!,AQ54,"Dear Shangri-La,  I would like to give my highest of compliments to your excellent team that took care of me during my stay on 16th February. It was a very special day for me as it was the day I proposed to my future wife. I am glad I made the right choice of choosing Shangri-La for my occasion. Firstly, I would like to personally thank Yana Arshad and her fantastic team from Guest Relation who went far beyond the extra mile to ensure that this day will be a perfect one for me. She arranged a romantic set-up during check-in for us to begin with a great start. She coordinated well with me to have our friends come and setup the surprise during dinner. To end it all, she pre-ordered a cake that came in just in time for us to celebrate this joyful day.   I would also like to thank a…",5,February 2021,
Thank you Shangri-La Singapore,Kimmy140421,We had initially wanted to book Shangri-La Sentosa but we are glad that we eventually chose Shangri-La Orchard as we had really enjoyed our stay with you guys.   Room was spacious with a private garden. Jacqueline assisted us with check in. She was very professional and the whole process was seamless. She kept us engage throughout the whole check in process and gave us a detailed explanation on the hotel facilities.  Special thanks to Jack for arranging the surprise for me and my partner and we really appreciate it.   We will come back again.,5,April 2021,
Valley Wing service standards stands out,Boon,"Despite full occupancy (stayed 2nd to 5th April, Room 858) svc staff at summit room (flowrence, sharmila, Janga n team of part timers) managed to get things n food n drinks flowing. N take note of guests too.   Housekeeping also good despite busy schedules. Kudos to Sam, Valley wing manager for running tight ship.   N yes, thank you for acknowledgement that there will be no repeat of guests waiting up to 3hrs for rooms to be available for use upon 3pm check-in.",5,April 2021,
Birthday Celebration,Bert G,"Stayed at the Valley Wing! Worth the investment 😊 also took the family fun package. What can i say, we are so busy with a lot of fun activities plus we get to eat a lot as well! I find the breakfast at line just ok but nonetheless we really enjoyed this stay and got some cake and balloons to celebrate my son's birthday. ",5,March 2021,
Family Staycation,M.Feroz,"Although the stay was a short 1,we are glad to have spent our time there..the kids were most delighted with the outdoor activities and the staff were always around to assist us...Kudos to all and hope more will visit once the borders are open to enjoy like we did..👍👍👍",5,April 2021,
The Shangri La ( Orchard) - An elegant beautiful and memorable hotel .,Ken Hope B,"My wife and I took this staycation to celebrate our anniversary and was delighted with the lovely chocolate ice cream cake you surprised us with . We chose the Shangri La Becos it offered a quiet self contained sanctuary among the hustle and bustle of Orchard road - the rejuvenation was magical in a covid19 stricken environment . The facilities the ambience the Origin grill - were fantastic . And of course the great hospitality made our stay an unforgettable one . A special Shout Out to young Master Nicholas at the check-in who was professional , helpful and sincere - give this young handsome chap a raise ! Well done Shangri La - u have a life long supporter .",5,March 2021,
Staycay at Shangri-La,Pinky,"What a fab experience! I'm super impressed! From check in to check out, everything was just peeeerrrfect ! The room was all done and decorated with flowers, cake, chocolates, fruits as we were celebrating a special occasion..Special mention of Jeghan from the valley wing summit for making us feel extra special and making super drinks for us. He surely is an asset! Also Ling Ling from the Line restaurant who took great care of our son and us during breakfast. Went out of the way to order stuff for us. She is truly a star ! The origin grill restaurant was fab and the gentleman there ordered a super customized dish for us. The buds is just simply awesome and my son loved it ! Great getaway within the city !! We will be back soon !",5,March 2021,
Very Average 5 Star Hotel,CTTan,"Just completed a staycation at the Garden Wing. The only positive comments I have about the hotel is the  grand lobby, the generous size of the room and the lush greenery.  Room was not ready when we checked in at 3.00. Only got our key to the room at around 4.15pm.  Unable to give us a late check out to compensate for the delaycheck in.  In my view, this is not the service one expects from a brand like the shangrila.  Room was a bit dated but that’s OK as room was reasonably clean. However the kettle in the room did not switch off by itself. We only discovered the defect when we realised that the kettle had boiled itself dry! Poor QC? Could be a potential safety hazard.  Compared to other 5 star hotels, bathroom amenities seem a bit miserly. Only bath and hand towels were…",3,March 2021,
Excellent service,Carmen,"Great & warm hospitality.  Pastries from shophouse are great, staffs from shophouse  are friendly & helpful (Especially Nicole) Also thanks Guest relationship team for sending a chocolate cake for us to celebrate our special occasion.  Will definitely visit again !",5,March 2021,
Good experience,Clarajeanette,"I stayed here last Dec, and decided to return again this week for the same valley Indulgence package. It was overall a pleasant experience, though we noted a few changes. In the valley wing club room, they no longer had a buffet line, but rather a designated tea & canapes set. It was definitely much safer by hygiene standards, though the service was slower. Also, they have implemented a booking for usage of the pool which is better to ensure that the number of pax is manageable, though this meant that you may not necc be able to get the pool at your preferred time. overall I enjoyed the experience  and especially the massage! :)",4,March 2021,
"Beautiful hotel, fantastic stay",frostie83,"Our little family had a fantastic time. We stayed for 2 nights, had a late checkout until 7pm so we had 3 days. I was travelling with my 1 year old and 4 year old, and they had a wonderful time. Because of Covid, everything needs to be booked and our preferred times weren’t available, but we managed to work it out and get a good schedule. Buds was great (we’ve been there before as non guest), and the splash area that’s been refurbished recently was so much fun. The room was lovely (garden wing deluxe pool view), with a huge bath as well as a shower. We also ate at origins and the food was particularly fantastic, I love how they cater for both adults and kids with great food and good options. The mushroom soup was so good, and my steak was amazing too.",5,March 2021,
Most pleasant experience,Mgr04,"My wife and I just completed our stay at Shangri-La. This has been one of my most satisfying stay at a local hotel. I wanted to compliment both the hotel and the staff for the outstanding hospitality and warmth shown throughout our stay.   In our interactions with lobby/lounge ambassadors and the dining staff, it was evident how the hotel goes to the length to ensure the safety and welfare of the staff. It had certainly contributed to the motivation and dedication of the staff. They feel appreciated and as such they provide the best in class service to us in turn. Especially the staff who come from overseas. They were so pleasant and bright throughout and never showed any sign of missing hone.   Special bouquets to Edward, Jegan, Raja and Sharmila. These were the stalwarts of…",5,March 2021,
Amazing experience,Shawn Liew,"As usual, the experience at Shangri La was nothing short of amazing. The service staffs were top notch! Bfast was immaculate. Been to other hotels before but Shangri la is in a class of its own. We are already planning for our next stay!",5,March 2021,
"Good hotel, but very disappointing service standards.",Muhd Lutfi A,"This is a long feedback to the staff of Shangri-la.  My family stayed here for 3D2N over the weekend.   The poor service started when we tried to book restaurant reservations for lunch and dinner over the 3 days. The hotel staff was adamant over the phone that all restaurants were fully booked despite us having $200 dining vouchers for use. However there were a lot of available slots when I personally went down to the restaurants.  On the first night, I was able to book The Line restaurant and we proceeded to order ala carte. We then waited 1 hour for a simple spaghetti and meatball dish. When asked why it took so long, the waiter informed that a overseas flight landed so they had to prioritize SHN travelers. The reason did not make sense!  After 1hr 15mins, we gave up, told…",1,March 2021,
Awesome Family Funcation,wheng_2159,We stayed for my husband’s 40th birthday celebration and were really pleased that we were upgraded to the deluxe one bed suite.   Everything was excellent during our stay. The children had so much fun with the Splash zone and Buds as well as the pool.   Breakfast at the Line was also great with the usual choices of breakfast regulars. If I may suggest though to include the drinks I.e. coffee and juices in the online menu ordering system as in the third and last day of our stay we decided to eat outdoors instead and it took us sometime to be able to find someone to help us get our coffee and I had to go indoors after sometime and find another someone to request for the same coffee before it finally did arrived. I think there are more staff indoors than outdoors hence the delay.…,5,March 2021,
My proposal,WL,"Shangri-La has the best customer service managers!  Asst Guest Relations Manager, Mica ensured my proposal plans went smoothly and had provided me with all the assistance I ever need. The private dinning experience at Diner de Fleur was awesome! Bikash ensured all 6 course meals were served on time accompanied by chef Uanesan who came to introduce all the dishes and they all just taste great! Shangri-La never fails to provide me with wonderful experiences each time I step foot in the hotel.",5,March 2021,
Short Staycation,angietml,"It was an excellent staycation for the kiddos. The kids are fully occupied in different activities from the fun @ Splash pool and the Buds, and Treasure Hunt around the hotel vicinity.   In the midst of the pandemic, we were served very promptly by the staff even when the restaurant is crowded in the morning!   Thank you for the great stay!",5,March 2021,
Fantastic experience,Tash,Venue and food were both amazing. A really memorable experience. Hosts Bikash and Ganesan were professional as well as really friendly and made the evening fantastic! Will revisit in the future. Perfect option for a romantic and special night,5,March 2021,
Birthday Staycation for kid,Yoqi77,"I had a memorable staycation with the kids. We have gotten the Fun Family Playcation package. The Package comes with the below. $100 dining credit  - Free 2 indoor BUDS playground for 2 Child - Free water playground SPLASH zone  - Other kids friendly activities like baking & KOI Fish Feeding (although just piping cream, the kids enjoyed their cupcake with topping) - Free picnic basket as well   Additional:  - Free cake for Birthday celebration - Free Goodie bag small lego free x2 set for the kids to self entertain during the stay - 4 homemade small cookies pack for kids - Free 2 pack of cookies and free fruits in room.. - Free upgrade of room as it is for birthday celebration   I went to the counter early to check in, the check in is very systematic with 8 counters. Due to safe…",5,November 2020,
family staycation,Andrew T,"Overall, a very good staycation for the family. My child (6 years old) had a lot of fun; like to commend the crew at Buds for being friendly and helpful. There were many interesting areas to play and explore. Room was great as usual. Toilet was clean with the required amenities.   Dinner at Line was good, with my compliments to the Indian food in particular. Overall good selection of food; seafood was fresh and the chicken soup was great. Western selection (pasta, pizza and roasted meats) was a bit of a let down. Breakfast at Line was let down frankly speaking. Eggs were overdone, overcooked sausages, cold bread, bad bitter coffee from the machine, hot chocolate tasted bland, overall selection was little. The oats and fruits were good though, and one of the mgr ( i think her…",4,March 2021,
Quarantined stay at Shangri-la hotel Orange Grove Road,Chua BC,"I would like to share my quarantined experience in staying at the Shangri-la Hotel Orange Grove Rd in Singapore ( checked in 4/3 ) The hotel is well organised in the reception of guests on arrival direct from airport,  precise instructions were given  and safety precautions were implemented.   Rooms is spacious and clean. Ample hygiene items were provided. Meals served on time.  Body temperature readings taken daily. Trash cleared daily.   It has been a pleasant experience. Days pass by easily  and I am almost near to the completion of the SHN. Checking out 18/3.  Much appreciation to the management and all staff members  who provides their sterling services  endlessly to guests along  the quarantine floor inspite of the C19 pandemic . Well done, and thank you for making my …",5,March 2021,
Wonderful stay for 10th wedding anniversary,TPP18,"The hotel has taken extraordinary effort to make our anniversary stay memorable. Special room Decorations, flowers, cake and a gift. All you can think about anniversary. Not forgetting the great facility for kids. Always wonderful and we will come back for the 4th stay.",5,March 2021,
Wonderful Staycation and Family Friendly Hotel & Staff,c123308,"We chose staycation at Shangri-la for our twins' birthday over other hotels because of the children friendly facilities. The entire experience has exceeded our expectations for the various reasons  1. Room Upgrade - Nice gesture for room upgrade and an even more pleasant surprise for the birthday deco in the rooms just for the kids! they were over the moon due to the spaciousness of the suite. It was an long overdue staycation due to the pandemic and Shangri-la definitely did not disappoint  2. Check in process - was professional, smooth and even the Duty Manager was there to meet & greet, the process did not take long but it was obvious that we have to adhere to mandatory health declaration but it will not take long  3. Staff Standard - I can't find faults at all, almost every…",5,February 2021,
Great hardware marred by underwhelming servic,Hburn10,"Check In - I arrived on a Thursday 1230pm and there was no other guests at the lobby. The strange thing is, the doorman came to open the car door for me as I alighted my Tada and then...... immediately turned around to walk away without offering any assistance with my luggage and laptop. A rather patchy service start  My room was ready, and I was given my welcome letter stating the Valley Wing benefits. I was also given a late(r) check out of 1pm from the original 12pm. My other letter explaining the USD100 dining credit was later slipped under my door.  Room - I am all for modern luxury than old school opulence but I really liked my Valley Wing Deluxe King (57SqM)! Although I've seen multiple reviews of the space, nothing beats seeing it in person and I liked it much better…",3,February 2021,
"Amazing Location, Amazing Service",Sh1405n,"We booked a stay at the Shangri-la to celebrate our 4 year old's birthday. They did not disappoint from the time we walked in through the lobby. From check in, we received goody bags for the children and a warm greeting not only for the parents but the tiny ones who are usually ignored. As we walked into our room, we were greeted with a beautiful display of balloons, a cake and a personalised card! During the stay, we were given access to Bud's and Splashzone for each night we were there. Our boys, thoroughly enjoyed the facilities and the staff at each station were friendly and encouraging. We would like to give a special thanks to Hafiz who was always at the door during our stay and greeted us with warmth every time. Great big compliment to Yana Arshad and her team for taking…",5,February 2021,
"Amazing Stay, Best Stay, Highly Recommended",Jenny Ong,"We recently stayed at Shangri-La and had the best experience. The staffs are attentive and helpful. Samuel, Jegan, Mitchell  at the Valley Wing makes our stay here extra special. Make it a very personal experience. We would highly recommend this hotel.",5,February 2021,
Proposal Stay,JASON TAN,"I am under great care by Mica. I would like to take this chance to specially thank Mica for assisting me with my proposal. It was successful and Mica went out of her way to help with the planning.  I would want to thank Sufia for arranging this special occasion for me as well. Very kind and am honoured to be under her care as well.   Thank you Sufia, Mica and Shangrila for this wonderful experience. We had a Very pleasant stay",5,February 2021,
Enjoyable with room for improvements,Muhammad Alif,"Had a 3D2N stay at the hotel with my wife and 1-year old kid.   Room was spacious and clean. Although im doubting if there should be 2 tables in the room. 1 coffee table just by the sofa and another dining table(i assume) just in front of it. The bed however was a totally different story. It was hard as a rock and the pillows, while they looked super fluffy, were almost flat upon lying your head on them. The sleep quality could have been better.   The hotel is indeed family friendly with loads of facilities catered to kids like buds, splash zone and even a section of the swimming pool catering to kids. Check in and check out were a breeze.   Had the sleep been better, it would have been a wonderful staycation enjoyed by the whole family.",3,February 2021,
Poor and slow experience making a reservation (not stay experience),Shersingapore,"My family has stayed at Shangri La on several other occasions and we thoroughly enjoyed ourselves. As such we had intended to return in the upcoming months for a stay.   4 Feb - Made a reservation with a complimentary voucher for 2/3 April.  5 Feb 4.30pm - Reservations replied that dates not available. Asked me to provide 3 other dates.  5 Feb 4.40pm - I suggested 2 firm dates and open dates in June weekends for reservation.   6 Feb, 7pm - Reservations informed they are still checking on availability  6 Feb, 7.50pm - I asked whether I could book using my voucher via url since they are still not able to respond on my availability since 5 Feb.  7 Feb, 11.20am - They still could not respond on my proposed dates. And now they tell me my voucher is subject to black out dates, and…",2,February 2021,
Shangri la valley wing package 6th Dec 2020,JeraldLim,"Good Spacious room Check in at 12pm check out 8pm Package - 90min spa massage, free alcohol during high tea and evening canapé  Breakfast taste good and individually cooked Aircon power Peaceful and tranquil environment Gym is big and spacious Spa service is meticulous and attentive, one of the best we have experienced Lots of chairs throughout the estate His and hers sink  Can be improved/bad Service during all meals should be quicker  Dripping rain shower even when shower is changed to hand shower - cannot fully change to any one of the shower heads Sound from room above (not sure if it’s renovation) No speakers in room No plugs beside the bed Overall decor of the rooms and summit room, the line",5,December 2020,
Much Enjoyed; but with some reservations,Alan Leong,"I had a good 1 night staycation at the Valley Wing of the Shangri-La Singapore. The most premium wing of the 3 towers; had lived up to its reputation; but with a few reservations.   But let’s focus on the positives first.  The deluxe room was clean & very spacious. A bit dated but still acceptable for those of a more matured generation. A bottle of red wine, assorted box of chocolates & a platter of fresh fruit was appreciated as with their luxury L’Occitane toiletries.   The service button was always promptly answered; despite The Valley Wing being 70% occupied.   The legendary ala carte breakfast was the highlight. It certainly failed not; particularly as my expectations were already very high. Special thanks to Butler Jega where his service at the Summit Room for breakfast…",4,January 2021,
Love the Shangri-La,blueglass22,"We spent a lovely 4 day 3 night staycation in a Garden Wing 1 bedroom suite.  We were greeted with the usual Shangri-la politeness and efficiency despite the many changes in place due to Covid. Social distancing and cleanliness were well executed and we always felt comfortable in our surroundings.  The room was lovely and spacious and I appreciated all the outlets for charging phones and other gadgets. You'd be surprised how many rooms I've come across with very few and oddly placed outlets.  With the 1 bedroom suite we were supposed to have access to the Tower Wing lounge, however, due to SHN guests in that area of the hotel, we were able to use The Summit Lounge instead. We enjoyed spending time here in the afternoons and The Valley Wing breakfast was outstanding. We were…",5,October 2020,
Poor service in Valley Wing,Chancer,"DISCLAIMER: Not to promote or have bias opinions regarding male or female, purely written based on whatever I experienced during the stay.  Staycation Review (28/29 Jan 2021) - 2 male mid-20s  Shangri-La Valley Wing  (Lobby Lounge)  Afternoon Tea:  Female Attendants were very friendly, drinks served promptly. One of them remembered our special order for the food when we requested a refill. (Rmbing we did not need additional scones portion) Overall, enjoyable afternoon tea time.  Evening canapes:  We were seated at the single table at the corner and it's just beside the bar.  But we were given little to no attention regardless to refilling our drinks or canapes.  The most degraded response we got from was when our last serving of canapes came, the attendant serves us while saying…",2,January 2021,
Valley Wing Summit Room at Shangri-La,Anne,"We had a really nice time during our stay that ended today. We especially liked the breakfast at the Summit Room in Valley Wing. The french toasts, bacon and poached eggs were among the many food we had and were really good! Thanks to Chef Carolyn (who came out to talk to us 🙂) and Chef Anthony, too. The rest of the staff were really attentive too. It was a great experience today!",5,January 2021,
The Line @ Shangri-La Hotel Singapore,Stella,"Excellence service with distinction, the F&B service crew from “The Line” were professionally manner, attentive also clear all plate at the right time without making table look untidiness. And lastly the desserts are freshly well baked, with beautifully presentations.",5,January 2021,
Bar,Leon,Sharmilla from valley wing serving us at the bar has impeccable service skills. She was so accomodating and always served us with a smile and tried to accomodate our requests. Such an amazing service staff. Thank you. shangri-la!,5,January 2021,
Children centric and possibly Chinese tourist friendly.,VenturesMD,"I seldom write reviews unless I’m extremely free, it’s 7am and I have been tossing around in bed.   Now, it’s staycation season in Singapore and many locals are looking for a getaway. Full of rave reviews here about great service and how kids are so happy here. I wish to cover something more basic or what a traveler is looking for.  The bed is firm and it’s totally reminds me of hotel beds in China hotels. The interior is old whole grandeur / resort which also is a very popular interior choice of Chinese hotels in China. Maybe because I usually book newly build hotels that are modern, edgy and hip so that I can observe new interior trends, materials and new design. This totally feels like the type of hotel my China suppliers will book for us. Feels very on the road for me.  ",4,January 2021,
A very good family staycation,jmapaul,"The staffs were extremely friendly and helpful. They gave a nice surprise decoration for my husband's bday celebration. My kids enjoyed their stay there. We brought my kids to Buds and they had a great time.  I appreciate their staff Mika, who pleasantly checked on us. As for dining, we were approached by Nicholas who was kind enough to let my son take his cereal with him, as he was busy running around. Overall, i love the services, the clean and safe environment. I Would recommend a stay at shangri-la.",5,January 2021,
Perfect staycation,TimLimz,"Had an enjoyable staycation at Valley Wing, Shangri-La Singapore.  The room is gorgeous but somehow relaxing and very comfortable.  Also the lobby lounge is luxurious and the service was stunning. They offer wide selection of drink menu, including champagne, cocktails and non-alcoholic beverages.  We really enjoyed our stay there.  Though the hotel is in the city, inside of the property is a totally different feel. Lots of green and pool is huge...just like an oasis in the city.  Thanks for all the staff who is very attentive and friendly, especially Aishah, front office team member at Valley Wing, who shared interesting story about the hotel and area.   Will look forward to go back there soon!",5,January 2021,
"Super ""Shiok"" Staycation",Winston Teo,"Our 1st staycation since the C-virus reached the shores of S'pore, in 23 Jan. 2020.  Now I understand why this hotel is a hot favorite with locals and tourists.  The exceptional level of customer service was experienced when I stepped into the lobby.  Mr Ono noticed me standing in queue and offered his assistance. He explained why it seemed crowded, how long the wait might be and suggested we wait in the nearby lounge.  I was grateful that although all the parking lots beside the building were occupied, he moved aside a signboard and guided me as I reversed my car into the space he created.  Ms Noara put a smile on my kids' faces when she offered 2 squirrels (soft toys). Realizing that I would like a new view from the room-window, she reserved a room on a high floor, with a…",5,January 2021,
Best Staycation ever!,Neha407,"We stayed at the Valley Wing at Shangri-La over New Years and it was an amazing experience! The stay was very luxurious - the staff take note of your smallest preferences and ensure you have a pleasant stay. The room itself was huge and very comfortable. They included Mustela kids amenities for my son and even gave him a stuffed toy (squirrel) upon arrival - he loved the treatment!  The splash zone is particularly fun for all - we went there every day during our stay. Our son also loves buds and we were pleased they had a drop-off option for 4 and above - it gave us some downtime as well :)  And yes, we need to book time-slots for the splash zone and buds (the link is provided on arrival), but this was really easy and we always got the timings we wanted.  I also loved the…",5,January 2021,
A stay that leaves me with bitter after taste.,dapper_traveller,"Was looking to this stay as we are celebrating a special occasion with a stay at the Valley Wing.   There were so many things to look forward to but to our disappointment.   1. Attention to Guest at the Champagne/Lobby Lounge  There aren’t many guests around but it is so difficult to get the attention of the wait staff on several occasions.   2. Attention to Guest at the Patio  We were relaxing at the Cabana located just at the Patio section and ordered drinks with the wait staff. After waiting for an hour, seeing them serving the Cabana beside us and not us, we were baffled and re-ordered. However, the drinks still did not reach us and we just left.   3. Food Delivery to the Room  We ordered some takeout and the hotel reception called us to come to collect the food instead of…",2,January 2021,
Pure Indulgence @ Valley Wing,Alex C,We had a pure indulgence and pampered stayed at the Valley Wing for my 30th Wedding Anniversary.  Served and assisted by very helpful staff which made our stay very memorable.   Looking forward to our next stay,5,January 2021,
Review for the services of the hotel.,Nurul Izni,"Front office that checked us in: IFFAH Very proper with check in procedure. Check in fast and smooth. Yana offered to take pic and frame it for us as a momento  Amenities provided. Parents celebrating 34th anniversary.. Roses and towel swan ! very detailed and professional/skilled. Thank u housekeeping team! (Only mum ask why no bidet in the toilet.) My cousins celebrating advance birthday.  Balloons cake n cards provided. Very detailed.  Personalised card and cake by Yana and guest relation team. My parents n my cousins very impressed.  Breakfast team at the main restaurant, the line, all very prompt. Even offered my nephew milk, without asking.  Buds team called us to reconfirm on our booking to the Splash Zone.  We were extended late check out, so went to front office to…",5,January 2021,
Hospitality at her best Valley Wing!,Keithruby C,"Just recently completed my 4th Stay at Valley Wing since CB started , A short 2day 1 night stay just before Christmas through their Valley Wing Indulgence Package.  Having stay at most of the five star hotel during CB, I must said that Shangri La Valley Wing Indulgence represent best Package of them all. It entitled me to have whole day Champagne ,afternoon tea,evening canapés, 90 min spa per couple at Chi , Summit Room Breakfast and lastly 8pm late check out.  We have make use of this package of our past stays and always enjoy with the company of their amazing Staff, during pre Christmas period the hotel is full house and Staff were working very hard to serve everyone.  Every Staff is great but I will like to give compliment to some of the staff we met for the past few visit…",5,December 2020,
Amazing experience,Aida Jasni,Rooms were assigned promptly. Went to the pool even tho weather was not in favour but my kids loved it. Loved the indoor playground Buds. Kids were free to roam around the playground and play with various things. Would love to be there again soon!,5,January 2021,
The Original Shangri-La,TravellingJerz,"The hotel is located in a quiet serene part of downtown Orchard. It offers a huge array of dining options including a famous buffet restaurant (The Line). The rooms are huge and well designed. Staffs are professional. Overall, a hotel that is easy to recommend. ",5,August 2020,
