reviews,score,hotel,date,country,room,title,travellerType
"The pool menu and service, it is very crowded. a beautiful hotel like this needs to have a more luxurious menu/service by the pool.",4.5,Marina Bay Sands Hotel,2020,Egypt,Deluxe King,Phenomenal,Couple
"- Not a friendly girl at checkin
- Price is pretty high",4.5,Marina Bay Sands Hotel,2020,Estonia,Deluxe King City View Room,Wonderful,Family
Nothing,5.0,Marina Bay Sands Hotel,2020,South Africa,Premier King Garden View Room,Exceptional,Couple
nothing!,4.5,Marina Bay Sands Hotel,2020,Italy,Deluxe King Garden View Room,Wonderful,Couple
"Nothing of note. The room decor is not amazing. But it is very nice. 
The hotel is also very busy (but there is plenty of room)",4.5,Marina Bay Sands Hotel,2020,Ireland,Deluxe King,An experience and it was worth it.,Couple
No brewed coffee maker in the room,5.0,Marina Bay Sands Hotel,2020,United States of America,Deluxe King Garden View Room,Excellent stay in an excellent hotel,Couple
Nothing really,5.0,Marina Bay Sands Hotel,2020,United States of America,Deluxe Twin,Excellent stay,Family
"The best part of the hotel is that you have lots of things to do here, for which most tourists travel. The garden is here, the art museum, the shopping mall with small boats like Venice, the observation desk, the Casino. You as a guest will have access to the pool ofcorse. But we were unlucky I guess cause the wind was insane there and everything was flying around. So think of staying at this hotel as a cost all in one for those attractions (still pretty expensive)",4.6,Marina Bay Sands Hotel,2020,Russia,Deluxe King,"Great place & location, ok room",Family
The rooms are ok. I mean nothing special about it. And Our family loves finishing a day with watching smth before bed and the tv was a 10 years old Phillips with laggy tv remote and that was a surprise to see such thing in a such a hotel in Singapore which is pretty high end city itself. So dont think of it as a room. Like said in what we liked - think of it as a place to have all these things to do nearby.,4.6,Marina Bay Sands Hotel,2020,Russia,Deluxe King,"Great place & location, ok room",Family
Bed was not that comfortable. Toilets didn't have bidet showers. Shower area didn't have a door. Call waiting time for room service (in house dining) to pick the phone was around 4 minutes which is poor.,4.0,Marina Bay Sands Hotel,2020,Kuwait,Deluxe King Garden View Room,Very Good,Couple
"Wow exceptional service from check in to checkout anything ordered over the phone was at the door in what seemed like seconds. The staff are very attentive and friendly they make sure you are enjoying your stay to the utmost. The Infinity Pool and sky deck are just fantastic,out of this world really and drinks and light meals are delivered to your lounger or shaded pavilion without fuss or no delay. I must give a big shout out to Jhacie from Spago when I  went up for a light breakfast on my second morning she remembered my name and got my wee spot exactly where I had enjoyed the day lovely lovely touch please pass on the praise to her she made my stay.",5.0,Marina Bay Sands Hotel,2020,United Kingdom,Premier Twin Garden View Room (3 People),The sky 's no limit,Family
Nothing to complain about to be honest.,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Premier Twin Garden View Room (3 People),The sky 's no limit,Family
Bedroom very bland . No soft furnishings. Too little furniture in a big space . Uncomfortable couch area and needs colour or inventive design to make you want to spend any time in the bedroom. Hotel could do with a residents bar for a relaxing drink after dinner . Sitting in a closed off section in the lobby with AC is not a bar . Nobody minds the tour groups but deliver more for your guests.,4.6,Marina Bay Sands Hotel,2020,Ireland,Premier King Sky View,Wonderful,Couple
"Out of this world hotel. We stayed one night as it is expensive and also not that convenient location to walking around Singapore. The first 4 nights we stayed in a more central area so we could walk. The Gardens by the Bay are right there so one night we watched from below which is free and then watched the light show from our room the next night. The infinity pool is very cool. The night club was not so great. No place to sit, no one was dancing. Yes, the place is pricey but it was all about the experience which was worth it for one night.",4.5,Marina Bay Sands Hotel,2020,United States of America,Deluxe Twin,If you liked Crazy Rich Asians then stay here,Group
"Everything was so expensive, especially the restaurants.",4.8,Marina Bay Sands Hotel,2020,United States of America,Premier King Garden View Room,Exceptional,Couple
"Business Center services of the hotel are really a big laugh. Old crap materials, 2 old computers having XP still and old windows 7, no possible to work or update with normal business standards. Poor small room out of the building, very incovenient and really a local internet cafe would look better. Services there overpriced compared to equipment and location. Would never use it for sure if known before. Expectations high because of excellent hotel staff and locations, but the business section is an absolite NO GO for interntational travelers that need a business center.",4.0,Marina Bay Sands Hotel,2020,Switzerland,Deluxe King Sky View,Very Good,Group
"The staff at the lobby asked me for room key card in a rude manner near lift. Hope he smiles next time and then ask for room key card.
Nothing else.",5.0,Marina Bay Sands Hotel,2020,India,Deluxe King Harbor View Room,Cost is too high. But indeed an amazing stay.,Family
"Beautiful room. Very contemporary. While this is a large hotel, once we were on our floor, the 17th, it did not seem crowded. Rather, it was quiet and welcoming.",4.5,Marina Bay Sands Hotel,2020,United States of America,Deluxe King,Extremely pleasant hotel experience once one gets through the unsatisfactory check in.,Couple
"The check in (we already had a confirmed reservation) was poor and considerably below our expectation for this hotel. We must have waited 30 to 40 minutes to get our room.  
Same problem when checking out. We had a question about the bill but gave up waiting in line. We accepted the charges and dropped the key card in the express check out.
Also, the air conditioning was not working correctly when we arrived in our room. We called for service, and someone promptly came to the room to make the necessary repair.",4.5,Marina Bay Sands Hotel,2020,United States of America,Deluxe King,Extremely pleasant hotel experience once one gets through the unsatisfactory check in.,Couple
Bad smell infinity pool.,4.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King City View Room,Amazing view,Couple
Once in a lifetime experience  ! The room is not value for money but with the pool and the views it gets impressive  .everything,4.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King Garden View Room,Very Good,Solo traveler
"The Infinite Pool is unique in the world, the view and the amenities over 360 m of height is really awesome. Shops open lately, a wide variety of restaurants, and the connection to the shopping centre is phenomenal.",5.0,Marina Bay Sands Hotel,2020,Mexico,Deluxe Twin City View Room (3 People),One of my best resorts in my life!,Family
Nothing!,4.8,Marina Bay Sands Hotel,2020,United Kingdom,Premier King Harbor View Room,A real treat!,Couple
"I asked if a fruit platter could be made since i was leaving early and had to catch a flight and was told it cannot be done :/ a bit shocking for such a high rated hotel. Also at 1 am so much drilling noise at 1 am since they had works ongoing in the shops , not something you expect to see and def hear .",4.8,Marina Bay Sands Hotel,2020,Malta,Premier King Garden View Room,Exceptional,Group
Nothing I didn't like. Only thing that was slightly annoying was the 3 life transfer to the pool.,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin,Marina Bay Sands,Group
"I was a little bummed that the pool did not stay open 24hrs as that would have been awesome for photos without hordes of people, but it wasn't a dea breaker.",5.0,Marina Bay Sands Hotel,2020,South Korea,Premier King Garden View Room,I will come back again with no issue.,Group
"Not a great location for eating. All the restaurants in the immediate area are very expensive. The food court in the mall is the only budget option.
Checkin was slow.",5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Fantastic hotel,Couple
The staff are not friendly and they are so arrogant. Unlike in other hotels they are friendly..,4.6,Marina Bay Sands Hotel,2020,Japan,Premier Twin Garden View Room,Wonderful,Couple
"Going to Singapore?
Stay in MBS of course!
We had only one night here, but that's really all you need for the ""MBS-experience"".
We got to the hotel very early in the morning, before they were able to check us in, but that wasn't really a problem because:
1) we got access to showers before checking in, so we could freshen up,
2) we got access to The Infinity Pool before checking in,
3) we could (of course) leave our bags to be looked after, and
4) they have a system set up so that when our room was ready we got an instant email-notification about this (thumbs up!)
The room was great, the view was great, the hotel is really quite cool. The staff was fantastic. The location is awesome.
And then of course: the infinity pool (which might be the main reason people are staying here) was very, very cool! It lived up to our expectations!
I would love to come back here!",5.0,Marina Bay Sands Hotel,2020,Sweden,Deluxe King Sky View,Iconic MBS is an absolute must for a visit to Singapore.,Couple
No brush for the toilet.,5.0,Marina Bay Sands Hotel,2020,Switzerland,Deluxe Twin City View Room,Exceptional,Family
"Great location, pool is amazing and prices of food and drink at pool are very reasonable 
Staff were lovely 
Expensive but worth it, even for one night",5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin,Great stay-worth the price,Group
Expensive,5.0,Marina Bay Sands Hotel,2020,Australia,Premier Twin Garden View Room,Exceptional,Couple
Nothing,5.0,Marina Bay Sands Hotel,2020,Brazil,Deluxe King Garden View Room,Exceptional,Couple
The bed was really hard and not comfortable.,5.0,Marina Bay Sands Hotel,2020,United States of America,Premier King Sky View,"Wow! A must stay in Singapore, if only for the pool and views.",Couple
Shops and casino near by,5.0,Marina Bay Sands Hotel,2020,Australia,Premier King Garden View Room,Exceptional,Family
Nothing,5.0,Marina Bay Sands Hotel,2020,Australia,Premier King Garden View Room,Exceptional,Family
Pool can be a bit crowded in. Week end and after 3pm (after people can check in) so the pool is not too intimate...,5.0,Marina Bay Sands Hotel,2020,Belgium,Deluxe King,Exquisite place for an amazing stay,Couple
some of the staff are quite rude and not helpful,3.95,Marina Bay Sands Hotel,2020,Hong Kong,Deluxe King Harbor View Room,Good,Couple
"For that price i dont wanna see broken and dirty shower head, coridor 2 days smell like old fish in a tresh.. or something.",4.5,Marina Bay Sands Hotel,2020,United States of America,Premier King City View Room,Always honest true,Family
We did not have bath tub in our room.,4.0,Marina Bay Sands Hotel,2020,Philippines,Deluxe Twin Garden View Room,Very Good,Family
Nothing,5.0,Marina Bay Sands Hotel,2020,Canada,Deluxe King,Just WOW,Couple
expensive,4.6,Marina Bay Sands Hotel,2020,Taiwan,Deluxe Twin City View Room,Good View,Couple
"Upon our arrival we got told that we had an upgrade from the standard room to a suite. To be honest, we only cared about the infinity pool, so it didn't excite us so much at the reception. Unlike some reviews, the check-in process was very fast. We checked in at Tower 3, so that might be a reason. If someone wants to check in quickly, perhaps better to try Tower 3 check in counter instead of Tower 1.
As we entered the room, we were totally blown away how different the suite is. It is massive and have views on both sides of the building. The living room and the bed room face the bay area. The bath room faces the Gardens by the Bay. Honestly, the view from the bathroom was better than what we could see from the roof top.
Nonetheless to say that the infinity pool was great. We were lucky to be there when it wasn't so full. We had plenty of opportunities to take nice photos and videos.
We used the gym on Tower 2. It was compact, but not so full, so we didn't have any problem. The view from the gym was quite good because it is on the 55th floor.
Gardens by the Bay is right next to it, so if someone wants to visit, it's great too. Plenty of restaurants from nice expensive ones within the hotel to cheap ones in the convention centre right next to it. There were plenty of shops too if someone is into shopping.
We got to know that the suite was not just double the size. It really gives some extra. It is highly recommended if you are there for honey moon or anniversary.",5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Absolutely amazing view from the bath room,Couple
Nothing to complain,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Absolutely amazing view from the bath room,Couple
"Price does not justify the quality. Good to stay for one night, only for the pool. Otherwise stay elsewhere, Mandarin Oriental is twice as cheap and the quality is twice better.",3.95,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King,Good,Couple
Everything big bucks! We treated ourselves to experience the iconic hotel. But no breakfast included. All extras high cost. For the rich where money is no object.,4.8,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin,Exceptional,Couple
"Very expensive, room could be better",4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin,Very Good,Family
"Everything was as great as I expected . This was a once in a lifetime trip for me and I was looking forward to two days of ultimate luxury at the end of my trip. 
Marina Bay Sands certainly did not let me down in any respect. 
A wonderful location with first class services from all the staff . We especially enjoyed our afternoons at the rooftop infinity pool and waiter service for our drinks and food were wonderfully presented . 
Our whole time there was beyond expectations . 
Thank you to all the staff.",5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin City View Room,What a fantastic hotel,Couple
"We did have a  bit of a wait at reception to check in as they seemed to have a computer problem , but after a while you do start to think there is a problem with your reservation. However staff were very apologetic and resolved the problem fairly quickly . 
I would say that it would have been useful to know that the towers have individual check in areas and drop off for taxis etc . I did not know this until our taxi driver asked which tower we were in and I had to phone the hotel to check were we were located . This information could have been emailed out to me as the hotel has already asked for advanced check in information .",5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin City View Room,What a fantastic hotel,Couple
"Super pool, but over crowded, food is too expensive.",4.6,Marina Bay Sands Hotel,2020,Estonia,Deluxe King Garden View Room,Wonderful,Family
I did not like the place too crowded and noisy in the lobby area and not only the hotel guests hanging out there but also groups of strangers from outside,5.0,Marina Bay Sands Hotel,2020,Israel,Deluxe King,A rooftop pool with views of the marina and a great location,Group
Nothing! Wish I could have afforded to stay longer,4.8,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King Harbor View Room,Exceptional,Solo traveler
Nothing,5.0,Marina Bay Sands Hotel,2020,Colombia,Deluxe King,Excellent hotel,Group
Nothing,5.0,Marina Bay Sands Hotel,2020,United States of America,Deluxe Twin Garden View Room,Exceptional,Couple
"The property is super clean and organized. From the time you walk in until the time we left, the SERVICE was impeccable!!! I have never seen the amount of smiles, greetings and this level of hospitality in my life! This staff definitely knows how to create an experience! This will be my stay every time I visit Singapore! It will be hard to top this hotel! Also anything you need can be found in the hotel from attractions to food to local entertainment! You almost never have to leave the hotel!",5.0,Marina Bay Sands Hotel,2020,United States of America,Deluxe Twin Garden View Room,Best hotel Around,Group
"The hotel is very conveniently located, in proximity to the key attractions in Singapore. We had a room facing the Gardens by the Bay and the sea, the view is magnificent, day and night. Exceptionally clean hotel with very supportive staff. Breakfast includes wide selection of food, very well presented. The shopping mall at the hotel offers a wide variety of boutiques and is conveniently linked to the hotel. The swimming pool is one of a kind and the panorama from both the pool and the jaquzi is unforgetable.",5.0,Marina Bay Sands Hotel,2020,Bulgaria,Deluxe King Harbor View Room,"Marina Bay Sands is for travellers who are seeking comfort, fatastic views and excellent service.",Couple
No need to leave the facility to have a good experience.,5.0,Marina Bay Sands Hotel,2020,Saudi Arabia,The Club Room King City View,Exceptional,Couple
No tea making facilities,5.0,Marina Bay Sands Hotel,2020,New Zealand,Premier King Garden View Room,the upgrade from the original room we had booked to an apartment was a fantastic surprise.,Couple
pool was great but a bit crowded,5.0,Marina Bay Sands Hotel,2020,Australia,Premier King Garden View Room,excellent,Couple
"If you don't want to leave the hotel you don't have to - it's like it's own city! 
The staff are very attentive and will go above and beyond for you.",4.5,Marina Bay Sands Hotel,2020,New Zealand,The Grand Club King Garden View Room,Epic Singapore adventure,Couple
"At the end of our trip we had a couple of items added to our bill that we did not use such as mini bar items and charged at a restaurant that should have been included with the room. 
However once I brought it up with staff, they removed them - no questions asked.",4.5,Marina Bay Sands Hotel,2020,New Zealand,The Grand Club King Garden View Room,Epic Singapore adventure,Couple
Was a little expensive but worthwhile,4.0,Marina Bay Sands Hotel,2020,Indonesia,Deluxe Twin,Very Good,Group
Small Fridge is missing in room.,4.5,Marina Bay Sands Hotel,2020,Pakistan,Premier King Garden View Room,Wonderful,Family
"Staff could not resolve issue of having luggage delivered from previous hotel, which for a hotel of this type is poor. Wifi basically didnt work on the balcony. Room well maintained, clean with a stunning view, but reasomably basic.",4.0,Marina Bay Sands Hotel,2020,Australia,Deluxe King,"Views to die for, service already dead",Family
The infinity pool was the highlight!  Everyone was swimming with cell phone in hand ready to take stunning selfies.  Beware that the hotel has two entrances.  Make sure your tour guide etc knows which entrance to rendezvous with you.  We were upgraded to a suite on a higher floor with bay to sea views!  It was spectacular.  We watched the nightly laser display from our room -- what a treat!,5.0,Marina Bay Sands Hotel,2020,United States of America,Orchid Suite City View,Felt like crazy rich tourists -- enjoyed every minute here.,Couple
High turnaround guests. No public area to relax when checking out or waiting to go to the airport.,4.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin,Once in a lifetime experience,Family
"Ok, it is very expensive. 
The pillows were a little bit too hard (my opinion).",4.4,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Excellent,Solo traveler
"My expectations of the room amenities for the price did not meet my expectations. The toilet should have eastern amenities of heated seat, wash and dry capabilities. 
I would expect a room of this caliber to have a Nespresso machine with real creamer- not the instant powder stuff provided.
The bed was on the hard side of the scale.
The room we had was very spacious with beautiful views, loved the push button curtains.
We had a lovely stay but the bed and bathroom was way better at the Outpost Sentosa.",4.6,Marina Bay Sands Hotel,2020,United States of America,Deluxe Twin City View Room,Wonderful,Group
Location and design is stunning. Club Rooms v large and Club55 facilities excellent. Staff very helpful. Pool is amazing. Vies from top deck are to die for. We visited in mid Feb 2020 in the middle of the Coronavirus episode and the staff dealt with the extra work very well - cleanliness of common areas was obvious and excellent. It's a world renowned hotel to tick off the list!,4.0,Marina Bay Sands Hotel,2020,United Kingdom,The Club Room King City View,3 days of luxury in a destination hotel. Mostly lived up to expectations.,Couple
"Room cleanliness not brilliant, standard of decor finishing not good in places ( or wear and tear not dealt with), some of staff uniforms were scruffy. Also, because the lower area is a general access area, the amount of times you need to swipe your room-card for access to the guest areas is a pain - I can understand why they want the public in the  general area - people are astounded, take photos to share and do a great marketing job! These are very minor quibbles but if you are wanting to be one of the great hotels of the world they all count. We've staying in better for lower price.",4.0,Marina Bay Sands Hotel,2020,United Kingdom,The Club Room King City View,3 days of luxury in a destination hotel. Mostly lived up to expectations.,Couple
Nothing,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King,Luxury stay in a brilliant hotel,Group
Despite the Coronavirus the place was very crowded on our day of departure. Nowhere to sit whilst waiting for a taxi. Enjoy pool in the morning as crowded by end of day.,4.8,Marina Bay Sands Hotel,2020,Isle of Man,Premier King Garden View Room,Iconic luxury but personal attention,Couple
"Expensive but spectacular, fabulous restaurants, excellent staff.
The infinity pool was a great experience, wonderful view.",5.0,Marina Bay Sands Hotel,2020,United Kingdom,Premier King City View Room,Spectacular resort hotel,Solo traveler
Its all about the pool with this hotel. Did not disappoint. Room service was amazing!!,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King,Absolutely amazing hotel.,Couple
"A bit expensive, but it is worth paying for!",5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King,Absolutely amazing hotel.,Couple
"Thankfully I was brought to the VIP check in because otherwise the check-in lines were long, about over an hour wait for some. The pool area was considered half empty but for me it was still a lot of people, but there's a note somewhere not to expect serenity. It's good that the view made up for it.",5.0,Marina Bay Sands Hotel,2020,United States of America,Deluxe King Garden View Room,For sure coming back here!,Solo traveler
Nothing,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King Harbor View Room,It was very good,Couple
There was nothing to dislike!,5.0,Marina Bay Sands Hotel,2020,Australia,Premier King Sky View,The city night view lights were so beautiful to look at ! Would go back there next year !,Couple
Expensive but worth it.,5.0,Marina Bay Sands Hotel,2020,Sweden,Family Studio,Worth it,Group
"No outlet near mirror, for hair drying.",5.0,Marina Bay Sands Hotel,2020,United States of America,Deluxe King Sky View,Exceptional,Couple
Pillows were not comfortable,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin Garden View Room,One for the Bucket List,Family
Checking in a little slow and crowded. Could be improved.,5.0,Marina Bay Sands Hotel,2020,Thailand,Deluxe King Harbor View Room,Amazing.,Solo traveler
"Location, food (including breakfast, dinner) , infinity pool, staff (except for Japanese check-in counter), etc, almost all things were great. I planned to I propose my girlfriend in our room in last staying night so that I requested several arrangements including rose setting, and many staff cooperated and encouraged me with smile despite something is quit short notice. Finally my propose was success and got engaged. We could make unforgettable awesome memory there.
In the future I definitely would like to come back here hopefully with our kids.",4.5,Marina Bay Sands Hotel,2020,,Orchid Suite City View,"Although I put strict comment above, our experiences during MBS was amazing. I want to come back.",Couple
"The only bad thing is staff in Japanese check in counter. Never use it even if I come again to stay MBS. When we checked-in through it, there were three staffs, who might be Japanese given all staffs spoke Japanese. During our check-in procedure, one staff proceed check-in but the others were keeping chatting with very loud voice and never greet with us even when we finished it and left with saying thank . To be honest this was my worst experience in staying executive class hotel in the world. Except fort this all things in MBS were perfect so we were very very disappointed. Hope my comment helps your hospitality improved and Japanese customer in the future never feels disappointed like us.",4.5,Marina Bay Sands Hotel,2020,,Orchid Suite City View,"Although I put strict comment above, our experiences during MBS was amazing. I want to come back.",Couple
Non,5.0,Marina Bay Sands Hotel,2020,Australia,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Group
Nothing,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King Sky View,Exceptional,Couple
What a wonderful 4 days spent here in the middle of a world crisis. Able to relax knowing everyone was tested at entry and restaurants. Cleanliness a huge priority here as well. The infinity pool was perfect. Views excellent.,5.0,Marina Bay Sands Hotel,2020,Australia,Premier Twin Garden View Room,Exceptional,Group
Don't clean the pool when its in use.Do it when the pool is closed,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King,"I wanted to cure my fear of hights,staying on the 54th floor and swimming in the pool did that.Luxur",Solo traveler
Nothing,5.0,Marina Bay Sands Hotel,2020,Japan,The Grand Club King Garden View Room,The best hotel ever,Couple
Caesar salad I ordered in pool area had nothing to do with original version.,5.0,Marina Bay Sands Hotel,2020,Lithuania,Deluxe King,Exceptional,Group
No seats on the balcony,5.0,Marina Bay Sands Hotel,2020,Malaysia,The Grand Club King Garden View Room,Exceptional,Solo traveler
Dirty windows.,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin,Wonderful,Family
Nothing,4.8,Marina Bay Sands Hotel,2020,South Africa,Deluxe King,Exceptional,Solo traveler
The hotel room was by far the best hotel i have stayed in. The Veiw was amazing and the pool on the roof was awesome. The only bad part about the hotel was the price of the drinks and food. I mean at the restaurant on the roof just 1 coke was $14 and all of the pricers had 15% on top of that. We had lunch there it was ok but it cost $280 for 2 of us I think for that much it should have been excellent.,4.0,Marina Bay Sands Hotel,2020,Australia,Premier King City View Room,Had a really good time but would only stay there the once.,Family
The hotel room was by far the best hotel i have stayed in. The Veiw was amazing and the pool on the roof was awesome. The only bad part about the hotel was the price of the drinks and food. I mean at the restaurant on the roof just 1 coke was $14 and all of the pricers had 15% on top of that. We had lunch there it was ok but it cost $280 for 2 of us I think for that much it should have been excellent.,4.0,Marina Bay Sands Hotel,2020,Australia,Premier King City View Room,Had a really good time but would only stay there the once.,Family
Locked fridge (open only after credit card preauthorization). Room category is not clear when booking (price differs depending on floor/view side...),5.0,Marina Bay Sands Hotel,2020,Poland,Deluxe King Harbor View Room,One night on the roof of Singapore,Family
Nothing to not like,5.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King City View Room,Exceptional,Couple
"The staff is very unpleasant  and most of them very bad looking   night club at 57th floor . They do not care What You ask. Their face is unhappy also.
They even do not allow birthday celebration .",4.0,Marina Bay Sands Hotel,2020,Turkey,Deluxe Twin Garden View Room,Night club staff made very bad memories of this stay.,Solo traveler
"Casino under my expectations, options for adding breakfast is too expensive. Digital foto  service in the swimming pool as well.",4.15,Marina Bay Sands Hotel,2020,Italy,Deluxe King Garden View Room,Luxury relax,Couple
"Friendly welcoming staff was refreshing. The pool and views were second to none. 
Food choices are unreal and the avocado smoothie at the pool is yum yum!",5.0,Marina Bay Sands Hotel,2020,United States of America,Premier King Harbor View Room,Unforgettable memories to last a lifetime.,Couple
No access to pool after checkout. Would be nice to have access for the rest of the day after check out,5.0,Marina Bay Sands Hotel,2020,United States of America,Premier King Harbor View Room,Unforgettable memories to last a lifetime.,Couple
It was too expensive for a staycation for one night. I pay $752 for a single night accommodation without breakfast inclusive. And I only used the infinity pool one time.,4.0,Marina Bay Sands Hotel,2020,Singapore,Premier King Harbor View Room (3 People),It’s great but too expensive for a one night stay,Family
"For such an iconic hotel, the room itself is pretty average: to entice you into the local resteraunts there is no mini bar, although free juice and snacks .
Although service was generally great, a couple of staff members 'didn't get that email'.
Dont forget any pool wear- the pool shop is daylight robbery. And book your pool slots a week in advance during Covid.",4.0,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King Garden View Room,Its all about Location.,Couple
Sadly carpark do not accommodate to motorcyclist therefore need to park a distance away. Nearby open carpark will be super expensive the rate for parking.,4.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Wonderful stay,Couple
It rained and we didnt get to swim in the allocated one hour. Weather's fault. Not really anybody's fault.,5.0,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Exceptional,Family
Nothing. Everything was perfect.,5.0,Marina Bay Sands Hotel,2020,Singapore,The Grand Club King Garden View Room,Exceptional,Couple
Could not secure a slot in Spa. I think a reminder to book in advance would have helped. Overall very comfortable stay!.,5.0,Marina Bay Sands Hotel,2020,Singapore,Deluxe King City View Room,Relaxing!,Family
"The only feedback is that we have been planning to stay here for a long time and looking forward to be going to the infinity pool. But due to the pandemic, we are supposed to go according to the booking. But the booking is full and we feel like its unfair because we paid that much for the pool and looking forward to it but in the end booking is full and we are unable to go.",4.0,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,-,Couple
The pool is freezing. There are not many restaurants with healthy breakfast for families. You have to walk to the boulevard or attend the buffet. The food at the pool area is quite limited and not healthy.,4.0,Marina Bay Sands Hotel,2020,Singapore,Family Studio,Great experience. For once. But the hotel lacks facilities - sports (only a gym and pool).,Family
No bidet,5.0,Marina Bay Sands Hotel,2020,Singapore,Deluxe Twin Garden View Room,Exceptional,Group
No bidet,5.0,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Wonderful experience,Family
The family room is one that many other hotels should take note of.  It was well set up and had ample room for 2 adults and 2 teenagers.,5.0,Marina Bay Sands Hotel,2020,Singapore,Family Studio,Great stay and would certainly do it again.,Family
"We had to change rooms due to a noise issue in room
1 hour limit on pool usage
Price should have been lowered due to the restricted facility access",4.0,Marina Bay Sands Hotel,2020,Singapore,Premier King Garden View Room,Luxurious stay with pleasant and professional staff,Couple
"Infinity pool restrictions but understand Covid situation. 
Waiting for breakfast, extremely Long wait & finally gave up. I think more people staying & not enough resources or staff planned. Had breakfast elsewhere.",4.0,Marina Bay Sands Hotel,2020,Singapore,Premier King City View Room,Overall not bad understanding Covid 19 issues,Couple
"Waiting time and efficiency of check in is poor. Pool reservation system, due to COVID 19, is very rudimentary and process is not extremely clear. We were there for first week this system was in place, so hopefully will improve.",4.5,Marina Bay Sands Hotel,2020,United Arab Emirates,Deluxe King,Wonderful,Family
Lots of ID check-in and check-out within the hotel itself and in the MBS shopping mall too but that is normal due to the current covid-19 situation.,4.5,Marina Bay Sands Hotel,2020,Singapore,Premier Twin Garden View Room,Fabulous view of Singapore from this hotel!,Group
"We started our honeymoon with a 2 nights stopover at Marina Bay Sands and I must say that the entire period spent there (although short) was delightful! I would like to thank MBS staff (particularly to Allie and Ann Teo) for the great welcoming and for the attention to the details. We were lucky enough to benefit from a complimentary transportation in utmost comfort from the airport to the hotel, an upgrade of the room and also they prepared some amenities, for us to celebrate the ocation. It was more than we could ever thought. 
During these uncertain times (with raised number of Covid-19 cases) we felt safer than in any other places and that's due to excellent customer care and hospitality. Thank you, we will definitely come back again!",5.0,Marina Bay Sands Hotel,2020,Romania,Deluxe King Garden View Room,We'll remember these days for a very long time,Couple
Overpriced buffet dinner. Quality of food did not match the price point.,4.5,Marina Bay Sands Hotel,2020,United States of America,Premier Twin City View Room,Tantalizing views,Solo traveler
"The check-in system was somewhat chaotic. The guest needed to SMS to get a queue number and these instructions were not convey to the us prior to check-in. So it took us by surprise that once we reached the counter, we had to wait for about an hour to get checked-in! I was with 3 kids and I didn't want to be waiting or walking around MBS. Thankfully, one of the staff member was very helpful and provided us with a new queue number to allow us to check in earlier. It was truly appreciated! It would be great if the hotel can instruct the guest about such a check-in system for better planning.",4.5,Marina Bay Sands Hotel,2020,Singapore,Premier Twin Garden View Room,A pleasant stay with a lovely view both from the room and the pool.,Family
none at all. everything is perfect in this hotel even with the safety distancing measurement implemented.,5.0,Marina Bay Sands Hotel,2020,Singapore,Special Offer - Deluxe King Harbor View Room,A trip you should definitely go once every year.,Couple
"Big, spacious and tastefully furnished room.
Enough sockets for charging electronic gadgets.
Many hangers in wardrobe. Useful appliances like iron, hair dryer, coffee maker.",4.0,Marina Bay Sands Hotel,2020,Singapore,Premier Twin,Most Iconic Singapore hotel,Family
There's no bidet in the WC.,5.0,Marina Bay Sands Hotel,2020,Singapore,Special Offer - Premier King City View Room,Value for money,Family
No smat TV ( YouTube),4.5,Marina Bay Sands Hotel,2020,Singapore,Special Offer - Premier Twin City View Room,Wonderful,Family
