reviews,score,hotel,date,country,room,title,travellerType
The infinity pool. The extra pillow and blanket readily available.,3.5,Marina Bay Sands Hotel,2022,Singapore,Deluxe King Harbor View Room,Good,Family
infrastructure,3.5,Marina Bay Sands Hotel,2022,Spain,Deluxe King Harbor View Room,great experience once in a lifetime,Family
too huge,3.5,Marina Bay Sands Hotel,2022,Spain,Deluxe King Harbor View Room,great experience once in a lifetime,Family
the swimming pool,3.5,Marina Bay Sands Hotel,2022,Australia,Deluxe King,"It was ok. Definitely, we paid for the swimming pool. That is it.",Group
The selling point of this hotel is infinity pool and jacuzzi.,3.5,Marina Bay Sands Hotel,2022,United Arab Emirates,Deluxe King,Good,Couple
Great rooftop pool and epic views,3.5,Marina Bay Sands Hotel,2022,Hong Kong,Deluxe King Harbor View Room,Great but hope you arrive with few guests checking in,Couple
Horrible check in process. More than 2.5 hrs to check in and a very poor impression,3.5,Marina Bay Sands Hotel,2022,Hong Kong,Deluxe King Harbor View Room,Great but hope you arrive with few guests checking in,Couple
Customer service was fantastic.,3.0,Marina Bay Sands Hotel,2022,Fiji,Deluxe King Garden View Room,Pleasant.,Couple
"The hotel, the room and the Infinity Pool are wonderful undoubtedly.
It was an amazing experience.",3.5,Marina Bay Sands Hotel,2022,Italy,Deluxe King Harbor View Room,"Certainly the best hotel in Singapore, but eyes open for the receptionist",Couple
"The view, facilities, and the proximity to everything is exceptional.",3.5,Marina Bay Sands Hotel,2022,Australia,Deluxe King Garden View Room,"Exceptional View and Facilities, rooms need an update however",Group
For the price point of the rooms the Bed was a bit hard and the sheets didn't feel luxurious unlike other 5 star hotels,3.5,Marina Bay Sands Hotel,2022,Australia,Deluxe King Garden View Room,"Exceptional View and Facilities, rooms need an update however",Group
Location,3.5,Marina Bay Sands Hotel,2022,United States of America,Deluxe King Garden View Room,ok,Family
The price is too high for what you get.,3.5,Marina Bay Sands Hotel,2022,United States of America,Deluxe King Garden View Room,ok,Family
"Great location, amazing view. Comfy rooms and very friendly staff",3.5,Marina Bay Sands Hotel,2022,United Arab Emirates,Deluxe King Harbor View Room,Good,Group
Better service,3.95,Marina Bay Sands Hotel,2019,United States of America,Deluxe Twin,Good,Couple
"- Everything looks pristine and staff service is as expected from a luxury hotel.
- The hotel is located nearby two major attractions, Garden by the bay & ArtScience Museum, and The Shoppes!
- Very convenient live-chat concierge service.
- Free minibar drinks!",3.5,Marina Bay Sands Hotel,2022,Thailand,Deluxe King Sky View,This hotel has more business vibe than luxury.,Couple
"too pricey , more restaurants needed .",3.0,Marina Bay Sands Hotel,2022,Bangladesh,Deluxe King Harbor View Room,check out time early and check in time late,Family
the view is awesome,3.5,Marina Bay Sands Hotel,2022,Malaysia,Deluxe King Garden View Room,just nice,Couple
"i hate the process to check in the hotel, need to queue too long and have to wait until your turn. please make it fast for check in registration and dont make people have to wait too long to get their room.. wasting time..",3.5,Marina Bay Sands Hotel,2022,Malaysia,Deluxe King Garden View Room,just nice,Couple
"close to a shopping mall, all connected",3.5,Marina Bay Sands Hotel,2022,United States of America,Deluxe King Harbor View Room,wish the room was more center to ocean as I ordered harbor view but mostly see garden view!,Solo traveler
the room  view that the staff gave me,3.5,Marina Bay Sands Hotel,2022,United States of America,Deluxe King Harbor View Room,wish the room was more center to ocean as I ordered harbor view but mostly see garden view!,Solo traveler
staff,3.5,Marina Bay Sands Hotel,2022,United Kingdom,Deluxe King Harbor View Room,"very efficient roof top pool exceptional, staff great but at capacity many facilities were fully booked",Group
"a little over priced, too busy to book anything decent",3.5,Marina Bay Sands Hotel,2022,United Kingdom,Deluxe King Harbor View Room,"very efficient roof top pool exceptional, staff great but at capacity many facilities were fully booked",Group
We liked being so close to the Bay Gardens and a good view from the room,3.0,Marina Bay Sands Hotel,2022,United Kingdom,Deluxe King Harbor View Room,Over rated.,Couple
"Iconic location and view from the pool
subway station, food court and shopping mall in the building
garden view from the spacious room",3.5,Marina Bay Sands Hotel,2022,Netherlands,Deluxe Twin Garden View Room,Great hotel with infinity pool comes at a high price,Family
location,3.5,Marina Bay Sands Hotel,2022,South Africa,Deluxe King,Good,Couple
the rooftop pool,3.5,Marina Bay Sands Hotel,2022,Australia,Deluxe Twin Garden View Room,had fun in the pool,Group
"Nice pool, stunning view",3.75,Marina Bay Sands Hotel,2022,South Korea,Deluxe King Harbor View Room,Good,Group
Room smell (of mold),3.75,Marina Bay Sands Hotel,2022,South Korea,Deluxe King Harbor View Room,Good,Group
Table cleaner and bedsheet ironed.,3.5,Marina Bay Sands Hotel,2022,Singapore,Deluxe Twin City View Room,Good,Family
Beautiful views and infinity pool,3.5,Marina Bay Sands Hotel,2022,United States of America,Deluxe King Garden View Room,Great to have experienced it but won’t be back because it was just much too crowded everywhere,Couple
Way too many people everywhere,3.5,Marina Bay Sands Hotel,2022,United States of America,Deluxe King Garden View Room,Great to have experienced it but won’t be back because it was just much too crowded everywhere,Couple
Service time is too much. Really need to improve on it. Any service you ask for will take forever,3.5,Marina Bay Sands Hotel,2022,Australia,Deluxe King Harbor View Room,Comfortable and nice but Service needs improvement,Family
In Room dining and housekeeping service takes more than 2 hour to respond. For Hotels like Marina Bay this time is too much. Need a lot of improvement,3.5,Marina Bay Sands Hotel,2022,Australia,Deluxe King Harbor View Room,Comfortable and nice but Service needs improvement,Family
I had to wait for two hours to check in .,3.5,Marina Bay Sands Hotel,2022,France,Deluxe Twin Garden View Room,Good,Family
nice view,3.5,Marina Bay Sands Hotel,2022,Hong Kong,Deluxe King Harbor View Room,great view and alsox unique swimming pool,Family
Generally everything.,3.95,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe Twin Garden View Room,We enjoyed our stay thoroughly and the personal attention given to us.,Family
The Pool and the deck have an extra edge over other properties. The staff and hospitality was excellent.,3.95,Marina Bay Sands Hotel,2019,India,Premier King City View Room,"To be precise,the overall stay was excellent",Family
"The views are incredible, and the infinity pool is wow!",3.95,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King Sky View,Good,Couple
"- best view
- infinity pool access
- very central (in the center of the marina, metro nearby)
- modern architecture, modern hotel room
- high class bath facilities",3.95,Marina Bay Sands Hotel,2019,Austria,Deluxe King Garden View Room,Everything comes with a price,Couple
The pool,3.95,Marina Bay Sands Hotel,2019,Israel,Deluxe King Harbor View Room,Amazing view worth any sent,Solo traveler
Very touristy i didn't find a quiet point,3.95,Marina Bay Sands Hotel,2019,Israel,Deluxe King Harbor View Room,Amazing view worth any sent,Solo traveler
"Staff at the reception was very flexible. When in queue, they told us to go to a room for check in. Infinity pool was clouded but still great with the view, and the towel at the pool was warm and comfortable after getting out of the cool water. The view from our room was spectacular during the day and the night.",3.95,Marina Bay Sands Hotel,2019,Japan,Special Offer - Premier King Harbor View Room,Great facilities and perfect location for tourists.,Couple
There was a hole on the sleeve of the gown in the room on the first day. Expecting more for this level of the hotel.,3.95,Marina Bay Sands Hotel,2019,Japan,Special Offer - Premier King Harbor View Room,Great facilities and perfect location for tourists.,Couple
Great for short stays,3.95,Marina Bay Sands Hotel,2019,Singapore,Deluxe King City View Room,Good,Couple
Beautiful views from the top,3.95,Marina Bay Sands Hotel,2019,United States of America,Deluxe King City View Room,Good,Couple
"Staff were really helpful, especially in keeping the luggage for us after checking out.
Very close to Gardens by the Bay, which is linked to the hotel by a overhead bridge.",3.95,Marina Bay Sands Hotel,2019,New Zealand,Family 1 Bedroom,Good,Family
Sky pool is amazing,3.95,Marina Bay Sands Hotel,2020,Hong Kong,Deluxe King Harbor View Room,Good,Couple
Infinity pool,3.95,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King,Good,Couple
Die Lage des Hotels war sehr gut.,3.5,Pan Pacific Hotel,2020,Germany,Pacific Club Room,Hatte mir mehr erhofft auf Grund der vielen guten Bewertungen,Group
Betten waren unbequem,3.5,Pan Pacific Hotel,2020,Germany,Pacific Club Room,Hatte mir mehr erhofft auf Grund der vielen guten Bewertungen,Group
Die Einrichtung ist schon in die Jahre gekommen und das riecht man auch etwas.,3.95,Pan Pacific Hotel,2020,Austria,Deluxe Double or Twin Room with Balcony,Good,Couple
"Great location, clean and I personally like the architecture of the building.",3.5,Pan Pacific Hotel,2021,Singapore,,Definitely a good staycation,Family
The water in the shower room drains very slowly.,3.5,Pan Pacific Hotel,2021,Singapore,,Definitely a good staycation,Family
"Food quality
I give 4",3.0,Pan Pacific Hotel,2021,Singapore,,Pleasant,Couple
Concierge staff were very helpful!,3.5,Pan Pacific Hotel,2020,Singapore,,"Wonderful location, nice rooms and helpful concierge staff!",Group
Location was good. Easily accessible to Marina Square for food. Staff (Abhi) that did the check-in was helpful and polite.,3.5,Pan Pacific Hotel,2020,Singapore,,Had a good break. Breathtaking view.,Couple
Well appointed and spacious rooms.,3.5,Pan Pacific Hotel,2020,United Kingdom,,Good,Couple
The location was great,3.1,Pan Pacific Hotel,2019,Thailand,,Pleasant,Family
The hotel is located at the Marina and offers good access to all important locations.,3.5,Pan Pacific Hotel,2019,Germany,,ok,Couple
Beautiful view!,3.5,Pan Pacific Hotel,2019,Singapore,,Good,Family
"Clean and spacious including the shower.
Safe unlocking issues dealt with quickly",3.5,Pan Pacific Hotel,2019,Australia,,Good,Couple
The swimmingnt,3.35,Pan Pacific Hotel,2019,Japan,,Pleasant,Solo traveler
High food prices and poor mgmt,3.35,Pan Pacific Hotel,2019,Japan,,Pleasant,Solo traveler
Edge restaurant is amazing .,3.95,Pan Pacific Hotel,2019,Cyprus,,Good,Solo traveler
Towels were a bit overused. Need replacement.,3.95,Pan Pacific Hotel,2019,Cyprus,,Good,Solo traveler
Clean and good location,3.55,Pan Pacific Hotel,2019,Australia,Deluxe Double or Twin Room with Balcony,Good,Family
Was clean and staff were helpful,3.35,Pan Pacific Hotel,2019,United Kingdom,Special - Panoramic,Pleasant,Couple
value for money,3.35,Pan Pacific Hotel,2019,United Kingdom,Special - Panoramic,Pleasant,Couple
"Good varied breakfast buffet, comfortable bed and lovely staff.",3.55,Pan Pacific Hotel,2019,Australia,Deluxe Double or Twin Room with Balcony,Good,Couple
Check out was painful and unnecessary,3.5,Pan Pacific Hotel,2019,New Zealand,Deluxe Double or Twin Room with Balcony,Good,Family
"Nice room
Great view",3.55,Pan Pacific Hotel,2019,Singapore,Harbor Studio,Disappointed Newlyweds,Couple
The staff is very helpful and professional,3.35,Pan Pacific Hotel,2019,United Kingdom,Special - Deluxe,Pleasant,Solo traveler
The location was very convenient to get to the National Stadium and the Airport.,3.5,Pan Pacific Hotel,2019,Hong Kong,Deluxe Double or Twin Room with Balcony,"Convenient location, fitted our needs.",Couple
The breakfast buffet,3.5,Pan Pacific Hotel,2019,Singapore,Harbor Studio,Wonderful stay,Family
Location,3.55,Pan Pacific Hotel,2019,Malaysia,Special - Harbor Studio,Good,Family
"Check in process was slow.
My email to duty mgr before arrival went unanswered. My request appeared unattended.",3.55,Pan Pacific Hotel,2019,Malaysia,Special - Harbor Studio,Good,Family
Location and staff.,3.35,Pan Pacific Hotel,2019,Thailand,Harbor Studio,Pleasant,Group
"The staff tried to accommodate my requests - same floor, early check-in, late check-out and birthday surprise for my mom.",3.0,Pan Pacific Hotel,2019,Singapore,Deluxe Double or Twin Room with Balcony,Pleasant,Family
The city suite exceeded expectations. It was big and exactly what I needed. It had coffee and a lot of seating. Great views and very clean with fresh flowers. They have me fruit. Nice touch,3.35,Pan Pacific Hotel,2019,Singapore,Special - Pacific City Suite,Pleasant,Solo traveler
Clean and safe,3.55,Pan Pacific Hotel,2019,United Kingdom,Panoramic King or Twin Room,Pleasant stay,Family
Quality of food for breakfast was poor and their service at breakfast was indifferent.,3.55,Pan Pacific Hotel,2019,United Kingdom,Panoramic King or Twin Room,Pleasant stay,Family
Located in the heart of shopping malls. Facilities were family friendly.,3.5,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Good,Family
The cleanliness could have been better.,3.5,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Good,Family
"The location was good, we got high floors & room was comfortable.",3.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Not so worth the price,Couple
Great location. Request for housekeeping was quite prompt. Skyline suite has a great view and the room size is quite value for money for the price.,3.0,Pan Pacific Hotel,2020,Singapore,Skyline Suite,Lacklustre,Group
The staff is friendly and even upgraded our room. They also gave complimentary breakfasts and late check out.,3.5,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Good,Family
"Reception staff are always very welcoming, i was given a room with a view overlooking Marina Bay which was nice",3.5,Pan Pacific Hotel,2020,Australia,Deluxe Double or Twin Room with Balcony,Good as always. TIme for some room updates though....,Couple
The service and the warm hospitality provided at the concierge is remarkable,3.5,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Good,Family
"The service provided in the restaurant,  food quality and quantity can be improved",3.5,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Good,Family
Excellent location in town.  Near MRT lines and major shopping malls.,3.5,Pan Pacific Hotel,2020,Singapore,Deluxe King or Twin Room,Conveniently Located Hotel in Town,Solo traveler
Cigarette smoke,3.5,Pan Pacific Hotel,2020,Singapore,Deluxe King or Twin Room,Conveniently Located Hotel in Town,Solo traveler
"housekeeping staff was absolutely fantastic, the room was sparkling clean at all times",3.0,Pan Pacific Hotel,2020,Australia,Deluxe King or Twin Room,we have upgraded our room to executive room and the stayed for a week,Family
Breakfast was good,3.0,Pan Pacific Hotel,2020,India,Special - Deluxe Balcony,"All other things (room, location hotel) was good. But had a bitter experience while checkin.",Family
Location. Facilities are very good.,3.5,Pan Pacific Hotel,2020,Switzerland,Deluxe King or Twin Room,We will not go there anymore,Couple
Location and room size. Fast response on room service.,3.35,Pan Pacific Hotel,2020,Singapore,Special - Pacific City Suite,Pleasant,Family
Great location and clean and nice hotel,3.1,Pan Pacific Hotel,2020,Sweden,Deluxe Double or Twin Room with Balcony,Pleasant,Family
location was very good. room was good size and clean. Friendly staff.,3.5,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,it was ok,Couple
nice and clean,3.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,nice hotel but bad dine in service.,Couple
"late delivery on our dine in breakfast. only arrive 1 and half hour by the time it reaches our room we were serve with cold latte, cold waffles and bread basket.",3.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,nice hotel but bad dine in service.,Couple
Club lounge service is excellent. Staff and food both have exceed my expectations. Edge staffs also make my stay pleasant.,3.5,Pan Pacific Hotel,2022,Singapore,Pacific Club Harbor Room,Good,Group
Location,3.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Pleasant,Couple
Pool was nice and room was spacious. Staff were very pleasant at checkin and checkout.,3.0,Pan Pacific Hotel,2021,Hong Kong,City Suite,Great location for a city vacation.,Family
"All staffs were very friendly, would like to thank Amin for going extra miles to meet my needs. Wish to see more staff like Amin. (Room service i think)",3.5,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Good,Couple
"The view was beautiful,  having a balcony,  the area and the bed was comfy",3.0,Pan Pacific Hotel,2021,Singapore,Deluxe Double or Twin Room with Balcony,Pleasant,Solo traveler
The view,3.5,Pan Pacific Hotel,2021,Singapore,Deluxe Double or Twin Room with Balcony,Good,Couple
Facilities too old,3.55,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Good service but was expecting more,Couple
Large rooms and good layout.,3.5,Pan Pacific Hotel,2021,Germany,City Suite,Covid has impacted the food dramatically for the worse at Edge.,Family
"Nice and large room, good facilities, lovely pool",3.0,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Pleasant,Solo traveler
Room space,3.0,Pan Pacific Hotel,2022,United Arab Emirates,Harbor Studio,Pleasant,Family
"Price
Dust
Long waiting que in check out",3.0,Pan Pacific Hotel,2022,United Arab Emirates,Harbor Studio,Pleasant,Family
Like the free flow of champagne in the morning breakfast session.,3.5,Pan Pacific Hotel,2022,Malaysia,City Suite,Enjoyed it very much but the bath tub needs to be fix.,Family
Clean. Spacious lobby. Good for meetings.,3.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Good hotel. Check-in is far too slow. No one in queue. Snails pace.,Group
location location location!,3.5,Pan Pacific Hotel,2022,Switzerland,Pacific Club Room,excellent location but expected better customer service for the price you pay,Family
lacking customer service for the price,3.5,Pan Pacific Hotel,2022,Switzerland,Pacific Club Room,excellent location but expected better customer service for the price you pay,Family
room is big,3.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,not value for money,Family
everything,3.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,not value for money,Family
"Club house are fanatic, good view and service . Staff remember my face after first visit. Breakfast was good a lot of variety,",3.5,Pan Pacific Hotel,2022,Australia,Pacific Club Room,Good,Couple
The view and the cleanliness,3.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Good,Couple
Have stayed here before for a conference. Comfortable beds. Hot water. Kettle for making tea with fridge for milk. Good central location for food and transport. Has a pool. Would stay here again.,3.5,Pan Pacific Hotel,2022,Australia,Panoramic King or Twin Room,Good,Family
"The aircon smelt musty for the 1st 2 days or so. The bottom of the shower seals were missing and water leaked into the bathroom - which wasn't a problem for us, except that the cleaners had to deal with sodden bathmats everyday. They offered a $59/person breakfast (we didn't try it out), which seems excessive considering  one could get an excellent breakfast for 2 across at Suntec for about $10-15.",3.5,Pan Pacific Hotel,2022,Australia,Panoramic King or Twin Room,Good,Family
"Spacious, bright, great breakfast",3.5,Pan Pacific Hotel,2022,France,Deluxe King or Twin Room,"Great facilities, room for improvement regarding deep cleaning",Solo traveler
"Rooms were only superficially clean. There was lots of dust under the bed, grease marks on doors, and belongings from previous guests forgotten inside drawers",3.5,Pan Pacific Hotel,2022,France,Deluxe King or Twin Room,"Great facilities, room for improvement regarding deep cleaning",Solo traveler
clean,3.5,Pan Pacific Hotel,2022,Philippines,25-Hours Vacation - Deluxe King or Twin Room,fair but could have been better,Solo traveler
poor service,3.5,Pan Pacific Hotel,2022,Philippines,25-Hours Vacation - Deluxe King or Twin Room,fair but could have been better,Solo traveler
"Location was fantastic. We walked around the Marina Bay area every night, surrounded by shopping centres.",3.5,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,"Good location, but let down by substandard service",Group
location and spaciousness of room,3.5,Pan Pacific Hotel,2022,Singapore,City Suite,nil,Family
check-in was delayed by 2 hours,3.5,Pan Pacific Hotel,2022,Singapore,City Suite,nil,Family
The scenery was breathtaking.,3.0,Pan Pacific Hotel,2022,Singapore,Pacific Club Harbor Room,Disappointing stay for the first time.,Family
"Had 3 rooms in total.
Super comfy beds & pillows.
Room was spacious nice view.
Beautiful CNY theme decor.",3.5,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Super comfy beds,Family
"Kids pool water was so cold. 
Long wait for check in but understandable since hotel is on high occupancy.",3.5,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Super comfy beds,Family
View and bathtub was great,3.5,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Great,Couple
"The room was comfortable & cosy.
Staff were friendly and helpful",3.0,Pan Pacific Hotel,2021,Singapore,Pacific Club Harbor Studio,"Overall the stay was fairly good, quality of food was a disappointment.",Couple
The hotel is near several shopping malls and can reach other city areas in less than 15 minutes via taxi.,3.5,Pan Pacific Hotel,2021,Singapore,Skyline Suite,"Great location, not responsive Helpdesk and Housekeeper",Couple
The personal touches of the property and room cleanliness.,3.5,Pan Pacific Hotel,2020,Singapore,Deluxe King or Twin Room,It was overall good.,Group
"The check in time, however we understand that given the restrictions and safety measures, however the timing to check in was at 5pm.",3.5,Pan Pacific Hotel,2020,Singapore,Deluxe King or Twin Room,It was overall good.,Group
"bed were comfy, nice view",3.5,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,"had nice view. able to see mbs, esplanade, fullerton and raffles place from the hotel room.",Family
"Nice view from our room, beautiful lounge area, helpful staff.",3.5,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Good,Couple
"Staff, room, faclities & location",3.0,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Pleasant,Family
"The complimentry birthday cake was very pathetic and delivered way ahead from the actual date n time request.
We were only given a slice of cake and late ckeck out where i believe alittle  more could have been done for the price paid for the room",3.0,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Pleasant,Family
Selection of breakfast.,3.5,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Good stay and service. Thank you to Risse and the rest of the staff,Group
Room is big and beds are very comfortable,3.5,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Good,Group
Room was nice. Check in staff were friendly. Restaurant manager was good. Food was ok.,3.5,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Good,Couple
"Waiting staff were unhelpful/unable to answer questions. 
Check in queue/time was too long (1hr to check in)",3.5,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Good,Couple
"location 
facilities for kids
close to malls and am family activities",3.5,Pan Pacific Hotel,2022,India,City Suite,Decent place to stay,Group
"property was understaffed 
long queues at check in
rooms are a bit dated yet well maintained",3.5,Pan Pacific Hotel,2022,India,City Suite,Decent place to stay,Group
near to shopping centers,3.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,overall the place is very convenient and the stay is comfortable,Family
the carpet,3.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,overall the place is very convenient and the stay is comfortable,Family
"These were great: chevk in and out process was quick and smooth. Breakfast @ Edge, tea @ Pacific  Club, comfortable bed",3.5,Pan Pacific Hotel,2022,Singapore,Skyline Suite,"Overall, my family and i had a good time.",Family
I asked for extra towels and there was quite a bit of miscommunications which was frustrating.,3.5,Pan Pacific Hotel,2022,Singapore,Skyline Suite,"Overall, my family and i had a good time.",Family
"We were a group of three people who came for tourism in Singapore in mid-May. The hotel was great, the staff was also accommodating. They were readily available whenever we needed them. They were also able to provide us with a room 2 hours prior to the check-in time.  The hotel was nicely maintained and beautiful, there were top Singapore attractions within walking distance from the hotel. The beds were comfy and we had a good night's sleep.",3.5,Pan Pacific Hotel,2022,India,Deluxe Double or Twin Room with Balcony,"The hotel was good, but the same services you may get in a cheaper hotel too.",Family
The kids playroom and pool were very nice and my daughter enjoyed them. I also liked that my room had a sofabed and there was a door separating the living room from the bedroom for privacy.,3.5,Pan Pacific Hotel,2022,Hong Kong,City Suite,Enjoyable for Children,Family
Nice view and near to shopping malls. Room was spacious. Nice concept of bathroom. Swimming pools are big and family friendly.,3.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Good,Family
"Housekeeping needs improvement. Bed wasn't made well on all days as compared to 4 star hotels. With an extra bed in the room, it is obvious that there should be more than 2 occupants and yet only 2 clean towels were replaced. Room service took more than an hour at times.",3.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Good,Family
age but well kept.,3.5,Pan Pacific Hotel,2022,Malaysia,Deluxe Double or Twin Room with Balcony,great hotel. not my first time.,Solo traveler
"balcony need some cleaning. 2 x housekeeping came to the room, but the door wasnt shut properly, maintanence need to check. require the door to be pull to be shut.",3.5,Pan Pacific Hotel,2022,Malaysia,Deluxe Double or Twin Room with Balcony,great hotel. not my first time.,Solo traveler
I enjoyed the dinner at the Chinese restaurant. The staff were friendly and extremely efficient.,3.5,Pan Pacific Hotel,2022,Sri Lanka,Harbor Studio,Fabulous location. Beautiful and welcoming entrance.,Family
close to my workplace,3.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,abit pricy for old hotel.,Couple
The location of the hotel is my favorite.,3.5,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,I have enjoy the room service food and I am looking forward to return again soon.,Family
the room could have accommodated like 2 double beds to have a more comfortable space for families.,3.5,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,I have enjoy the room service food and I am looking forward to return again soon.,Family
"During check-in, the gst in front of us is making a big issue about something, however after solving that issue, and proceed to serve us, she seem unfazed by that issue and serve us with a smile, such professionalism should be praised! Buffet, big bed, shower gel, conditioner, and the special gifts.",3.5,Pan Pacific Hotel,2022,Singapore,25-Hours Vacation - Panoramic King or Twin Room,"Staff and breakfast was good, however room condition regarding safety is a little bit disappointing.",Couple
"Revamped indoor playground, floats for pool. Friendly atmosphere",3.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,3 star at 5 star prices,Family
"Hotel room was grubby, and lacking even a bathtub. breakfast buffet had a very limited selection. overall, hotel also seemed understaffed .",3.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,3 star at 5 star prices,Family
It is connected to a shopping centre. The room we stayed is large for a family of 3. The gym is good. The restaurant serving breakfast seems spacious despite the school holiday guests.,3.5,Pan Pacific Hotel,2022,Singapore,Skyline Suite,Big room. Nice view.,Family
Service is slightly slower than most 5 star hotels... probably due to  the current manpower issues.,3.5,Pan Pacific Hotel,2022,Singapore,Skyline Suite,Big room. Nice view.,Family
location was excellent.,3.5,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,generally ok for one night,Couple
Breakfast and the connection to marina square and suntec city,3.5,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Not too bad,Couple
Air con too cold. Very very cold. Even when air con was set at 27C.,3.5,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Not too bad,Couple
Wander full hotel and so clean,3.75,Pan Pacific Hotel,2019,Canada,Special - Panoramic,Good,Couple
"Very good staff 
Reception 
Spa 
Porters",3.95,Pan Pacific Hotel,2019,Russia,Deluxe Double or Twin Room with Balcony,Good,Solo traveler
Lift ),3.95,Pan Pacific Hotel,2019,Russia,Deluxe Double or Twin Room with Balcony,Good,Solo traveler
"Location, view, pool, food",3.95,Pan Pacific Hotel,2019,Spain,Special - Deluxe Balcony,Great views,Couple
Vertigo inducing lifts,3.95,Pan Pacific Hotel,2019,Spain,Special - Deluxe Balcony,Great views,Couple
Location was excellent and the rooms were adequate.,3.95,Pan Pacific Hotel,2019,Australia,Deluxe King or Twin Room,If the check in experience,Family
"Check in was difficult,we had requested an early check in, then they tried to charge us for it, then they charged me for a second time after I had already prepaid for the room and the individual who checked me in just wouldn't listen.",3.95,Pan Pacific Hotel,2019,Australia,Deluxe King or Twin Room,If the check in experience,Family
"i couldn't handle the glass external lifts.
if you you struggel with heights then stay below 22",3.95,Pan Pacific Hotel,2019,Australia,Deluxe Double or Twin Room with Balcony,a good option for a business trip,Solo traveler
"It was in a great location, the public areas were beautiful and the check in staff were efficient and pleasant !  It was super clean .",3.95,Pan Pacific Hotel,2019,Australia,City Suite,Good,Family
The rooms were somewhat dated,3.95,Pan Pacific Hotel,2019,Australia,City Suite,Good,Family
everything was perfect until the check in process which gave a big big hiccup to the experience.,3.95,Pan Pacific Hotel,2019,Singapore,Pacific Club Room,Good,Group
"at the check in, the duty manager Mr Sam Foo didn't act professionally and marred the check in experience which I was actly looking so forward to. My guest didn't bring her ic, all the staff could do was to exercise a little flexibility to allow us in after verifying mine. All I could say, it was a disappointing experience at 1st but the Asst front desk manager Mr Jun Kim, made it better.",3.95,Pan Pacific Hotel,2019,Singapore,Pacific Club Room,Good,Group
Location,3.95,Pan Pacific Hotel,2019,United Kingdom,Special - Deluxe Balcony,Good,Couple
Food and drink prices excessive,3.95,Pan Pacific Hotel,2019,United Kingdom,Special - Deluxe Balcony,Good,Couple
Its near Marina Bay,3.75,Pan Pacific Hotel,2019,Philippines,Deluxe Double or Twin Room with Balcony,Good,Couple
So many tourists maybe because of the U2 Joshua Tree Concert and the Standard Chartered marathon,3.75,Pan Pacific Hotel,2019,Philippines,Deluxe Double or Twin Room with Balcony,Good,Couple
